Sample in Buffer,Sample in Window,TRIGGER,block_design_i/system_ila_1/inst/probe0_1,block_design_i/system_ila_1/inst/probe1_1,block_design_i/system_ila_1/inst/probe2_1[13:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,UNSIGNED
978,978,0,0,0,10661
979,979,0,0,0,5935
980,980,0,0,0,2118
981,981,0,0,0,662
982,982,0,0,0,2041
983,983,0,0,0,5712
984,984,0,0,0,10387
985,985,0,0,0,14205
986,986,0,0,0,15688
987,987,0,0,0,14401
988,988,0,0,0,10672
989,989,0,0,0,5924
990,990,0,0,0,2094
991,991,0,0,0,655
992,992,0,0,0,2021
993,993,0,0,0,5730
994,994,0,0,0,10380
995,995,0,0,0,14166
996,996,0,0,0,15666
997,997,0,0,0,14383
998,998,0,0,0,10683
999,999,0,0,0,5938
1000,1000,0,0,0,2100
1001,1001,0,0,0,660
1002,1002,0,0,0,2048
1003,1003,0,0,0,5728
1004,1004,0,0,0,10366
1005,1005,0,0,0,14160
1006,1006,0,0,0,15642
1007,1007,0,0,0,14378
